city_Mun_Res,barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
CITY OF BIÑAN,SORO-SORO,2022-03-27,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-03-28,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-03-29,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-03-30,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-03-31,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-01,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-02,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-03,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-04,1,7,289,0,0,1,0,0,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-05,2,7,289,0,0,1,0,1,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-06,2,7,289,0,0,1,0,1,0,0,0,5,2,0,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-07,1,8,289,0,0,1,0,0,0,0,0,5,2,1,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-08,1,8,289,0,0,1,0,0,0,0,0,5,2,1,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-09,1,8,289,0,0,1,0,0,0,0,0,5,2,1,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-10,1,8,289,0,0,1,0,0,0,0,0,5,2,1,0,7,11,180,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-11,1,7,290,0,0,1,0,0,0,0,0,4,2,1,0,7,11,181,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-12,1,6,291,0,0,1,0,0,0,0,0,3,2,1,0,7,11,182,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-13,1,5,292,0,0,1,0,0,0,0,0,2,2,1,0,7,11,183,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-14,1,5,292,0,0,1,0,0,0,0,0,2,2,1,0,7,11,183,61,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-15,1,4,293,0,0,1,0,0,0,0,0,2,1,1,0,7,11,183,62,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-16,1,3,294,0,0,1,0,0,0,0,0,2,0,1,0,7,11,183,63,29,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-17,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-18,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-19,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-20,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-21,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-22,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-23,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-24,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-25,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-26,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-27,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-28,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-29,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-04-30,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-01,1,2,295,0,0,1,0,0,0,0,0,2,0,0,0,7,11,183,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-02,1,1,296,0,0,1,0,0,0,0,0,1,0,0,0,7,11,184,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-03,1,1,296,0,0,1,0,0,0,0,0,1,0,0,0,7,11,184,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-04,1,1,296,0,0,1,0,0,0,0,0,1,0,0,0,7,11,184,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-05,1,1,296,0,0,1,0,0,0,0,0,1,0,0,0,7,11,184,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-06,1,1,296,0,0,1,0,0,0,0,0,1,0,0,0,7,11,184,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-07,1,0,297,0,0,1,0,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-08,1,0,297,0,0,1,0,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-09,1,0,297,0,0,1,0,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-10,1,0,297,0,0,1,0,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-11,1,0,297,0,0,1,0,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-12,3,0,297,0,0,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-13,4,0,297,0,1,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-14,4,0,297,0,1,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-15,4,0,297,0,1,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-16,4,0,297,0,1,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-17,4,0,297,0,1,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-18,4,0,297,0,1,2,1,0,0,0,0,0,0,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-19,2,2,297,0,1,1,0,0,0,0,0,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-20,1,3,297,0,0,1,0,0,0,0,1,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-21,1,3,297,0,0,1,0,0,0,0,1,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-22,1,3,297,0,0,1,0,0,0,0,1,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-23,1,3,297,0,0,1,0,0,0,0,1,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-24,3,3,297,1,0,1,1,0,0,0,1,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-25,3,3,297,1,0,1,1,0,0,0,1,1,1,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-26,1,5,297,0,0,1,0,0,0,1,1,1,2,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-27,1,5,297,0,0,1,0,0,0,1,1,1,2,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-28,1,5,297,0,0,1,0,0,0,1,1,1,2,0,0,7,11,185,63,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-29,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-30,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-05-31,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-01,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-02,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-03,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-04,1,2,300,0,0,1,0,0,0,1,0,0,1,0,0,7,12,186,64,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-05,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-06,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-07,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-08,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-09,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-10,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-11,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-12,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-13,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-14,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-15,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-16,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-17,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-18,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-19,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-20,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-21,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-22,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-23,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-24,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-25,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-26,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-27,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-28,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-29,1,0,302,0,0,1,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-06-30,2,0,302,0,0,2,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-01,2,0,302,0,0,2,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-02,2,0,302,0,0,2,0,0,0,0,0,0,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-03,1,1,302,0,0,1,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-04,2,1,302,0,0,2,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-05,2,1,302,0,0,2,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-06,2,1,302,0,0,2,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-07,2,1,302,0,0,2,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-08,2,1,302,0,0,2,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-09,2,1,302,0,0,2,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-10,3,1,302,0,0,3,0,0,0,0,0,1,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-11,3,2,302,0,0,3,0,0,0,0,0,2,0,0,0,8,12,186,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-12,4,1,303,0,0,4,0,0,0,0,0,1,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-13,4,1,303,0,0,4,0,0,0,0,0,1,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-14,3,2,303,0,0,3,0,0,0,0,0,2,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-15,2,3,303,0,0,2,0,0,0,0,0,3,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-16,2,3,303,0,0,2,0,0,0,0,0,3,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-17,3,4,303,0,0,2,1,0,0,0,0,4,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-18,4,4,303,0,0,3,1,0,0,0,0,4,0,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-19,3,6,303,0,0,3,0,0,0,0,0,5,1,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-20,3,6,303,0,0,3,0,0,0,0,0,5,1,0,0,8,12,187,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-21,4,5,304,0,0,3,1,0,0,0,0,4,1,0,0,8,12,188,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-22,3,6,304,0,0,2,1,0,0,0,0,5,1,0,0,8,12,188,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-23,3,7,305,0,0,3,0,0,0,0,0,5,2,0,0,8,12,189,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-24,3,6,306,0,0,3,0,0,0,0,0,4,2,0,0,8,12,190,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-25,3,6,306,0,0,3,0,0,0,0,0,4,2,0,0,8,12,190,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-26,2,7,307,0,0,2,0,0,0,0,0,5,2,0,0,8,12,191,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-27,2,7,307,0,0,2,0,0,0,0,0,5,2,0,0,8,12,191,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-28,1,8,307,0,0,1,0,0,0,0,0,6,2,0,0,8,12,191,65,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-29,1,6,309,0,0,1,0,0,0,0,0,5,1,0,0,8,12,192,66,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-30,1,5,310,0,0,1,0,0,0,0,0,4,1,0,0,8,12,193,66,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-07-31,1,4,311,0,0,1,0,0,0,0,0,3,1,0,0,8,12,194,66,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-01,1,4,311,0,0,1,0,0,0,0,0,3,1,0,0,8,12,194,66,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-02,3,3,312,0,0,3,0,0,0,0,0,3,0,0,0,8,12,194,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-03,3,3,312,0,0,3,0,0,0,0,0,3,0,0,0,8,12,194,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-04,4,1,314,0,0,4,0,0,0,0,0,1,0,0,0,8,12,196,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-05,5,1,314,0,0,5,0,0,0,0,0,1,0,0,0,8,12,196,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-06,4,2,314,0,0,4,0,0,0,0,0,2,0,0,0,8,12,196,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-07,3,3,315,0,0,3,0,0,0,0,0,3,0,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-08,4,3,315,0,0,3,1,0,0,0,0,3,0,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-09,4,3,315,0,0,3,1,0,0,0,0,3,0,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-10,1,6,315,0,0,1,0,0,0,0,0,5,1,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-11,1,6,315,0,0,1,0,0,0,0,0,5,1,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-12,2,6,315,0,0,2,0,0,0,0,0,5,1,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-13,5,6,315,0,0,2,1,2,0,0,0,5,1,0,0,8,12,197,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-14,4,5,317,0,0,1,1,2,0,0,0,4,1,0,0,8,12,199,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-15,3,8,317,0,1,2,0,0,0,0,0,4,2,2,0,8,12,199,67,30,1,0,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-16,5,7,318,0,1,3,0,0,0,0,0,3,2,2,0,8,12,200,67,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-17,5,6,319,0,1,3,0,0,0,0,0,2,2,2,0,8,12,201,67,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-18,2,9,319,0,0,1,0,0,0,0,1,4,2,2,0,8,12,201,67,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-19,2,8,320,0,0,1,0,0,0,0,1,3,2,2,0,8,12,202,67,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-20,2,7,321,0,0,1,0,0,0,0,1,3,1,2,0,8,12,202,68,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-21,2,7,321,0,0,1,0,0,0,0,1,3,1,2,0,8,12,202,68,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-22,2,7,321,0,0,1,0,0,0,0,1,3,1,2,0,8,12,202,68,30,1,1,0,0
CITY OF BIÑAN,SORO-SORO,2022-08-23,1,9,321,1,0,0,0,0,0,0,1,4,1,2,0,8,12,202,68,30,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-24,1,8,322,1,0,0,0,0,0,0,1,3,1,2,0,8,12,203,68,30,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-25,1,5,325,1,0,0,0,0,0,0,1,3,0,0,0,8,12,203,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-26,1,6,325,1,0,0,0,0,0,1,1,3,0,0,0,8,12,203,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-27,1,4,327,1,0,0,0,0,0,1,0,2,0,0,0,8,13,204,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-28,1,3,328,1,0,0,0,0,0,1,0,1,0,0,0,8,13,205,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-29,0,4,328,0,0,0,0,0,0,2,0,1,0,0,0,8,13,205,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-30,2,4,328,0,0,1,0,1,0,2,0,1,0,0,0,8,13,205,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-08-31,2,3,329,0,0,1,0,1,0,2,0,0,0,0,0,8,13,206,69,32,1,0,1,0
CITY OF BIÑAN,SORO-SORO,2022-09-01,2,2,330,0,0,1,0,1,0,2,0,0,0,0,0,8,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-02,1,4,330,0,0,1,0,0,0,2,0,1,0,1,0,8,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-03,1,4,330,0,0,1,0,0,0,2,0,1,0,1,0,8,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-04,1,4,330,0,0,1,0,0,0,2,0,1,0,1,0,8,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-05,1,5,330,0,0,1,0,0,0,2,0,2,0,1,0,8,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-06,1,5,330,0,0,1,0,0,0,2,0,2,0,1,0,8,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-07,0,5,331,0,0,0,0,0,0,1,0,3,0,1,0,9,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-08,0,5,331,0,0,0,0,0,0,1,0,3,0,1,0,9,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-09,0,5,331,0,0,0,0,0,0,1,0,3,0,1,0,9,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-10,1,5,331,0,0,1,0,0,0,1,0,3,0,1,0,9,13,206,69,32,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-11,1,3,333,0,0,1,0,0,0,1,0,2,0,0,0,9,13,207,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-12,1,3,333,0,0,1,0,0,0,1,0,2,0,0,0,9,13,207,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-13,2,3,333,0,0,2,0,0,0,1,0,2,0,0,0,9,13,207,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-14,3,2,334,0,0,3,0,0,0,1,0,1,0,0,0,9,13,208,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-15,3,2,334,0,0,3,0,0,0,1,0,1,0,0,0,9,13,208,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-16,2,3,334,0,0,2,0,0,0,1,0,2,0,0,0,9,13,208,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-17,1,4,335,0,0,0,0,1,0,1,0,3,0,0,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-18,1,4,335,0,0,0,0,1,0,1,0,3,0,0,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-19,1,4,335,0,0,0,0,1,0,1,0,3,0,0,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-20,0,5,335,0,0,0,0,0,0,1,0,3,0,1,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-21,0,5,335,0,0,0,0,0,0,1,0,3,0,1,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-22,0,5,335,0,0,0,0,0,0,1,0,3,0,1,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-23,0,5,335,0,0,0,0,0,0,1,0,3,0,1,0,9,13,209,69,33,1,0,0,1
CITY OF BIÑAN,SORO-SORO,2022-09-24,0,5,335,0,0,0,0,0,0,1,0,3,0,1,0,9,13,209,69,33,1,0,0,1
